Pse_AVBR_03	0.0867712	-0.289997	0.0442	3
Pse_AVBR_04	0.0845476	-0.396663	0.2912	3
Pse_AVBR_05	0.0836098	-0.136667	0.4717	3
Pse_AVBR_06	0.0827248	0.29667	0.4812	3
Pse_AVBR_07	0.0878459	0.27667	0.24845	3
Pse_AVBR_08	0.10243	0.236667	-0.33105	3
Pse_AVBR_09	0.115349	0.15	-0.5828	3
Pse_AVBR_10	0.154074	0.15	-0.65405	3
Pse_AVBR_11	0.192419	0.15	-0.6873	3
Pse_AVBR_12	0.230765	0.15	-0.76805	3
Pse_AVBR_13	0.269237	0.15	-0.84405	3
Pse_AVBR_14	0.307709	0.15	-0.8963	3
Pse_AVBR_15	0.346065	0.15	-0.9153	3
Pse_AVBR_16	0.38479	0.156667	-0.94855	3
Pse_AVBR_17	0.422883	0.15	-0.9343	3
Pse_AVBR_18	0.461619	0.15	-0.9058	3
Pse_AVBR_19	0.500091	0.15	-0.89155	3
Pse_AVBR_20	0.537425	0.15	-0.8773	3
Pse_AVBR_21	0.577045	0.15	-0.86305	3
Pse_AVBR_22	0.615107	0.15	-0.84405	3
Pse_AVBR_23	0.653706	0.15	-0.84405	3
Pse_AVBR_24	0.692178	0.15	-0.84405	3
Pse_AVBR_25	0.731029	0.15	-0.84405	3
Pse_AVBR_26	0.769248	0.15	-0.84405	3
Pse_AVBR_27	0.807984	0.15	-0.84405	3
Pse_AVBR_28	0.846203	0.15	-0.84405	3
Pse_AVBR_29	0.884675	0.15	-0.84405	3
Pse_AVBL_01	0.0999108	0.236666	-0.05555	3
Pse_AVBL_02	0.0922083	0.223334	-0.0603	3
Pse_AVBL_03	0.0867712	0.216663	0.0442	3
Pse_AVBL_04	0.0845476	0.356663	0.25795	3
Pse_AVBL_05	0.0843685	0.296667	0.48595	3
Pse_AVBL_06	0.0851273	-0.12667	0.4812	3
Pse_AVBL_07	0.0910071	-0.416663	0.24845	3
Pse_AVBL_08	0.10243	-0.263333	-0.3263	3
Pse_AVBL_09	0.115349	-0.15	-0.5828	3
Pse_AVBL_10	0.154074	-0.15	-0.65405	3
Pse_AVBL_11	0.192419	-0.15	-0.6873	3
Pse_AVBL_12	0.230765	-0.15	-0.76805	3
Pse_AVBL_13	0.269237	-0.15	-0.84405	3
Pse_AVBL_14	0.307709	-0.15	-0.8963	3
Pse_AVBL_15	0.346065	-0.15	-0.9153	3
Pse_AVBL_16	0.38479	-0.15	-0.94855	3
Pse_AVBL_17	0.422883	-0.15	-0.9628	3
Pse_AVBL_18	0.461619	-0.15	-0.9058	3
Pse_AVBL_19	0.500091	-0.15	-0.89155	3
Pse_AVBL_20	0.537425	-0.15	-0.8773	3
Pse_AVBL_21	0.577045	-0.15	-0.86305	3
Pse_AVBL_22	0.615107	-0.15	-0.84405	3
Pse_AVBL_23	0.653706	-0.15	-0.84405	3
Pse_AVBL_24	0.692178	-0.15	-0.84405	3
Pse_AVBL_25	0.731029	-0.15	-0.84405	3
Pse_AVBL_26	0.769248	-0.15	-0.84405	3
Pse_AVBL_27	0.807984	-0.15	-0.84405	3
Pse_AVBL_28	0.846203	-0.15	-0.84405	3
Pse_AVBL_29	0.884675	-0.15	-0.84405	3
